date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux2_moving_avg,lux3_moving_avg,lux4_moving_avg,lux1_weather_interaction,lux2_weather_interaction,lux3_weather_interaction,lux4_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-07-08,561,885,301,749,0,0,-324,1.8637873754152825,703.6666666666666,799.6666666666666,651.6666666666666,525.0,0,0,0,0,70,99,92,36,35,17,99,23,76
2024-07-08,742,370,543,138,1,0,372,1.3664825046040516,671.6666666666666,626.0,537.3333333333334,348.6666666666667,742,370,543,138,82,47,96,45,89,63,5,36,17
2024-07-08,868,591,518,639,1,0,277,1.6756756756756757,723.6666666666666,615.3333333333334,454.0,508.6666666666667,868,591,518,639,56,73,41,15,94,73,82,44,80
2024-07-08,104,307,526,148,2,1,-203,0.19771863117870722,571.3333333333334,422.6666666666667,529.0,308.3333333333333,208,614,1052,296,92,82,83,13,95,43,30,50,91
2024-07-08,317,638,578,519,1,1,-321,0.5484429065743944,429.6666666666667,512.0,540.6666666666666,435.3333333333333,317,638,578,519,14,55,93,8,20,16,65,99,75
2024-07-08,602,683,574,736,1,0,-81,1.048780487804878,341.0,542.6666666666666,559.3333333333334,467.6666666666667,602,683,574,736,98,94,4,6,17,58,17,87,34
2024-07-08,866,159,225,112,0,0,707,3.848888888888889,595.0,493.3333333333333,459.0,455.6666666666667,0,0,0,0,75,16,49,13,59,12,27,44,85
2024-07-08,497,529,494,135,0,0,-32,1.0060728744939271,655.0,457.0,431.0,327.6666666666667,0,0,0,0,29,8,84,5,17,51,67,62,38
2024-07-08,970,756,916,200,1,1,214,1.0589519650655022,777.6666666666666,481.3333333333333,545.0,149.0,970,756,916,200,19,96,57,84,0,59,64,28,0
2024-07-08,894,704,980,893,0,0,190,0.9122448979591836,787.0,663.0,796.6666666666666,409.3333333333333,0,0,0,0,36,33,78,14,13,41,79,95,36
2024-07-08,492,408,905,185,1,0,84,0.543646408839779,785.3333333333334,622.6666666666666,933.6666666666666,426.0,492,408,905,185,2,44,83,51,7,90,44,24,20
2024-07-08,306,619,675,615,0,0,-313,0.4533333333333333,564.0,577.0,853.3333333333334,564.3333333333334,0,0,0,0,72,87,7,71,65,63,57,9,0
2024-07-08,114,690,424,322,0,1,-576,0.2688679245283019,304.0,572.3333333333334,668.0,374.0,0,0,0,0,40,8,30,33,50,65,46,34,3
2024-07-08,957,126,491,437,0,0,831,1.9490835030549898,459.0,478.3333333333333,530.0,458.0,0,0,0,0,38,6,11,0,78,33,65,54,95
2024-07-09,653,785,787,265,0,1,-132,0.829733163913596,574.6666666666666,533.6666666666666,567.3333333333334,341.3333333333333,0,0,0,0,25,15,20,95,59,94,51,24,57
2024-07-09,991,661,727,482,1,0,330,1.3631361760660248,867.0,524.0,668.3333333333334,394.6666666666667,991,661,727,482,1,18,93,68,33,86,35,90,0
2024-07-09,560,298,539,955,2,0,262,1.0389610389610389,734.6666666666666,581.3333333333334,684.3333333333334,567.3333333333334,1120,596,1078,1910,22,5,61,93,35,70,0,44,12
2024-07-09,790,486,303,994,0,0,304,2.607260726072607,780.3333333333334,481.6666666666667,523.0,810.3333333333334,0,0,0,0,22,10,90,85,61,63,38,95,45
2024-07-09,674,448,585,475,1,1,226,1.152136752136752,674.6666666666666,410.6666666666667,475.6666666666667,808.0,674,448,585,475,84,75,89,19,0,32,86,11,46
2024-07-09,963,792,932,570,1,0,171,1.0332618025751072,809.0,575.3333333333334,606.6666666666666,679.6666666666666,963,792,932,570,15,60,32,79,84,11,89,3,80
2024-07-09,842,635,130,889,0,0,207,6.476923076923077,826.3333333333334,625.0,549.0,644.6666666666666,0,0,0,0,8,41,25,6,41,75,74,89,75
2024-07-09,340,927,487,741,2,1,-587,0.6981519507186859,715.0,784.6666666666666,516.3333333333334,733.3333333333334,680,1854,974,1482,12,12,89,6,0,18,0,66,6
2024-07-09,663,477,724,130,0,1,186,0.9157458563535912,615.0,679.6666666666666,447.0,586.6666666666666,0,0,0,0,27,11,99,49,95,8,74,16,50
2024-07-09,195,998,976,474,1,1,-803,0.19979508196721313,399.3333333333333,800.6666666666666,729.0,448.3333333333333,195,998,976,474,26,84,39,1,83,73,87,72,2
2024-07-09,999,657,533,110,2,0,342,1.874296435272045,619.0,710.6666666666666,744.3333333333334,238.0,1998,1314,1066,220,50,73,64,46,53,16,73,92,49
2024-07-09,833,626,936,401,1,1,207,0.8899572649572649,675.6666666666666,760.3333333333334,815.0,328.3333333333333,833,626,936,401,63,19,58,13,46,49,13,64,25
2024-07-09,584,252,475,195,0,0,332,1.2294736842105263,805.3333333333334,511.6666666666667,648.0,235.33333333333334,0,0,0,0,51,49,14,30,99,38,77,81,30
2024-07-09,506,833,443,289,2,1,-327,1.142212189616253,641.0,570.3333333333334,618.0,295.0,1012,1666,886,578,80,35,0,49,38,40,70,52,99
2024-07-09,330,305,542,552,1,1,25,0.6088560885608856,473.3333333333333,463.3333333333333,486.6666666666667,345.3333333333333,330,305,542,552,37,91,10,60,29,9,22,83,61
2024-07-09,848,554,678,291,1,1,294,1.2507374631268438,561.3333333333334,564.0,554.3333333333334,377.3333333333333,848,554,678,291,99,87,54,40,6,11,42,56,25
2024-07-09,754,372,174,585,1,0,382,4.333333333333333,644.0,410.3333333333333,464.6666666666667,476.0,754,372,174,585,64,68,1,13,21,78,21,97,66
2024-07-09,270,993,656,365,0,0,-723,0.4115853658536585,624.0,639.6666666666666,502.6666666666667,413.6666666666667,0,0,0,0,17,36,64,4,49,94,59,27,54
2024-07-09,640,335,871,523,2,0,305,0.7347876004592423,554.6666666666666,566.6666666666666,567.0,491.0,1280,670,1742,1046,62,11,94,74,44,14,99,98,27
2024-07-09,135,951,765,227,0,0,-816,0.17647058823529413,348.3333333333333,759.6666666666666,764.0,371.6666666666667,0,0,0,0,50,98,43,4,73,27,26,15,43
2024-07-09,624,839,254,337,0,0,-215,2.456692913385827,466.3333333333333,708.3333333333334,630.0,362.3333333333333,0,0,0,0,8,39,15,63,71,3,55,20,80
2024-07-09,259,620,529,454,0,0,-361,0.4896030245746692,339.3333333333333,803.3333333333334,516.0,339.3333333333333,0,0,0,0,12,53,21,28,90,35,1,76,37
2024-07-10,938,777,462,211,2,0,161,2.0303030303030303,607.0,745.3333333333334,415.0,334.0,1876,1554,924,422,39,1,17,74,9,64,38,98,29
2024-07-10,798,930,547,927,0,0,-132,1.4588665447897624,665.0,775.6666666666666,512.6666666666666,530.6666666666666,0,0,0,0,54,49,46,4,13,97,50,41,65
2024-07-10,342,825,333,545,0,0,-483,1.027027027027027,692.6666666666666,844.0,447.3333333333333,561.0,0,0,0,0,78,40,80,95,45,46,18,53,7
2024-07-10,185,600,662,442,0,1,-415,0.2794561933534743,441.6666666666667,785.0,514.0,638.0,0,0,0,0,42,44,29,35,74,80,61,31,13
2024-07-10,895,216,917,244,0,1,679,0.9760087241003271,474.0,547.0,637.3333333333334,410.3333333333333,0,0,0,0,43,8,9,78,5,38,70,37,98
2024-07-10,677,485,361,164,1,0,192,1.8753462603878117,585.6666666666666,433.6666666666667,646.6666666666666,283.3333333333333,677,485,361,164,67,61,98,18,20,37,75,69,61
2024-07-10,781,443,926,346,0,0,338,0.8434125269978402,784.3333333333334,381.3333333333333,734.6666666666666,251.33333333333334,0,0,0,0,32,85,57,63,61,43,66,37,74
2024-07-10,656,683,224,834,1,0,-27,2.9285714285714284,704.6666666666666,537.0,503.6666666666667,448.0,656,683,224,834,23,46,61,21,96,50,62,53,62
2024-07-10,673,494,344,589,0,0,179,1.9563953488372092,703.3333333333334,540.0,498.0,589.6666666666666,0,0,0,0,35,4,84,33,18,96,4,59,78
2024-07-10,745,163,641,924,2,1,582,1.1622464898595943,691.3333333333334,446.6666666666667,403.0,782.3333333333334,1490,326,1282,1848,9,75,79,55,87,84,71,76,65
2024-07-10,895,816,584,538,1,1,79,1.5325342465753424,771.0,491.0,523.0,683.6666666666666,895,816,584,538,99,0,5,16,81,25,77,76,95
2024-07-10,127,820,221,205,1,0,-693,0.5746606334841629,589.0,599.6666666666666,482.0,555.6666666666666,127,820,221,205,19,43,66,75,98,35,60,46,39
2024-07-10,719,171,224,280,1,1,548,3.2098214285714284,580.3333333333334,602.3333333333334,343.0,341.0,719,171,224,280,74,21,40,88,61,68,99,11,12
2024-07-10,655,888,648,283,1,1,-233,1.0108024691358024,500.3333333333333,626.3333333333334,364.3333333333333,256.0,655,888,648,283,11,37,42,55,82,96,70,52,16
2024-07-10,439,373,269,325,2,0,66,1.6319702602230484,604.3333333333334,477.3333333333333,380.3333333333333,296.0,878,746,538,650,61,18,84,16,52,0,6,32,14
2024-07-10,897,419,223,876,0,0,478,4.022421524663677,663.6666666666666,560.0,380.0,494.6666666666667,0,0,0,0,17,79,76,73,23,52,49,27,32
2024-07-10,430,437,968,889,1,0,-7,0.44421487603305787,588.6666666666666,409.6666666666667,486.6666666666667,696.6666666666666,430,437,968,889,93,30,17,91,55,5,45,2,15
2024-07-10,739,465,134,188,2,0,274,5.514925373134329,688.6666666666666,440.3333333333333,441.6666666666667,651.0,1478,930,268,376,62,66,57,81,61,36,95,81,12
2024-07-10,605,594,186,787,1,1,11,3.252688172043011,591.3333333333334,498.6666666666667,429.3333333333333,621.3333333333334,605,594,186,787,83,86,59,17,33,1,71,25,85
2024-07-10,447,706,745,629,0,0,-259,0.6,597.0,588.3333333333334,355.0,534.6666666666666,0,0,0,0,24,41,87,44,21,68,75,53,22
2024-07-10,572,265,807,470,1,1,307,0.7087980173482032,541.3333333333334,521.6666666666666,579.3333333333334,628.6666666666666,572,265,807,470,11,81,26,95,67,89,73,39,35
2024-07-10,330,643,885,498,2,0,-313,0.3728813559322034,449.6666666666667,538.0,812.3333333333334,532.3333333333334,660,1286,1770,996,20,25,67,77,56,40,13,65,42
2024-07-11,289,110,300,205,0,1,179,0.9633333333333334,397.0,339.3333333333333,664.0,391.0,0,0,0,0,24,12,21,55,9,50,72,67,49
2024-07-11,324,400,468,370,2,0,-76,0.6923076923076923,314.3333333333333,384.3333333333333,551.0,357.6666666666667,648,800,936,740,10,57,23,79,65,46,93,91,73
2024-07-11,484,828,896,930,0,0,-344,0.5401785714285714,365.6666666666667,446.0,554.6666666666666,501.6666666666667,0,0,0,0,63,17,39,49,7,12,68,91,80
2024-07-11,476,900,176,602,0,1,-424,2.7045454545454546,428.0,709.3333333333334,513.3333333333334,634.0,0,0,0,0,72,66,73,57,96,75,64,88,93
2024-07-11,382,201,158,778,0,1,181,2.4177215189873418,447.3333333333333,643.0,410.0,770.0,0,0,0,0,49,86,65,17,37,68,64,89,12
2024-07-11,732,524,530,624,1,1,208,1.381132075471698,530.0,541.6666666666666,288.0,668.0,732,524,530,624,61,2,39,79,61,65,56,46,29
2024-07-11,727,491,737,948,2,0,236,0.9864314789687924,613.6666666666666,405.3333333333333,475.0,783.3333333333334,1454,982,1474,1896,88,54,5,80,27,58,61,1,56
2024-07-11,844,878,599,131,2,1,-34,1.4090150250417361,767.6666666666666,631.0,622.0,567.6666666666666,1688,1756,1198,262,98,88,17,6,9,67,19,41,29
2024-07-11,358,313,208,492,2,1,45,1.7211538461538463,643.0,560.6666666666666,514.6666666666666,523.6666666666666,716,626,416,984,95,90,80,75,44,58,74,33,70
2024-07-11,458,790,835,139,0,1,-332,0.548502994011976,553.3333333333334,660.3333333333334,547.3333333333334,254.0,0,0,0,0,48,57,86,97,64,90,25,93,9
2024-07-11,809,187,377,759,1,1,622,2.145888594164456,541.6666666666666,430.0,473.3333333333333,463.3333333333333,809,187,377,759,13,62,29,9,97,9,43,20,98
2024-07-11,555,652,167,317,0,1,-97,3.3233532934131738,607.3333333333334,543.0,459.6666666666667,405.0,0,0,0,0,0,90,20,68,66,12,66,43,65
2024-07-11,510,500,168,830,2,1,10,3.0357142857142856,624.6666666666666,446.3333333333333,237.33333333333334,635.3333333333334,1020,1000,336,1660,80,51,61,84,8,1,69,86,93
2024-07-11,748,687,264,181,1,1,61,2.8333333333333335,604.3333333333334,613.0,199.66666666666666,442.6666666666667,748,687,264,181,24,88,9,2,4,89,61,96,82
2024-07-11,417,988,588,944,1,1,-571,0.7091836734693877,558.3333333333334,725.0,340.0,651.6666666666666,417,988,588,944,58,23,12,82,9,14,44,1,38
2024-07-11,776,145,404,819,1,1,631,1.9207920792079207,647.0,606.6666666666666,418.6666666666667,648.0,776,145,404,819,71,71,75,43,11,45,10,90,36
2024-07-11,324,771,773,300,2,0,-447,0.4191461836998706,505.6666666666667,634.6666666666666,588.3333333333334,687.6666666666666,648,1542,1546,600,68,8,8,98,81,56,71,58,2
2024-07-11,918,562,464,546,1,0,356,1.978448275862069,672.6666666666666,492.6666666666667,547.0,555.0,918,562,464,546,4,36,67,69,57,9,92,85,88
2024-07-11,333,691,953,943,1,1,-358,0.34942287513116477,525.0,674.6666666666666,730.0,596.3333333333334,333,691,953,943,98,93,38,13,20,21,73,97,33
2024-07-11,783,409,920,527,0,0,374,0.8510869565217392,678.0,554.0,779.0,672.0,0,0,0,0,18,82,23,3,20,88,33,15,85
2024-07-11,763,185,478,137,0,0,578,1.596234309623431,626.3333333333334,428.3333333333333,783.6666666666666,535.6666666666666,0,0,0,0,22,52,33,17,64,78,87,19,37
2024-07-11,926,191,442,310,1,1,735,2.0950226244343892,824.0,261.6666666666667,613.3333333333334,324.6666666666667,926,191,442,310,8,79,60,92,2,76,45,25,13
2024-07-12,473,759,998,543,1,1,-286,0.47394789579158314,720.6666666666666,378.3333333333333,639.3333333333334,330.0,473,759,998,543,93,23,40,98,68,7,80,15,63
2024-07-12,771,772,653,426,0,1,-1,1.1807044410413476,723.3333333333334,574.0,697.6666666666666,426.3333333333333,0,0,0,0,49,20,4,51,88,20,31,69,38
2024-07-12,707,813,453,860,0,1,-106,1.5607064017660044,650.3333333333334,781.3333333333334,701.3333333333334,609.6666666666666,0,0,0,0,15,99,78,37,63,84,74,22,53
2024-07-12,571,341,515,326,0,1,230,1.10873786407767,683.0,642.0,540.3333333333334,537.3333333333334,0,0,0,0,32,39,49,79,48,21,97,41,1
2024-07-12,332,964,208,147,2,1,-632,1.5961538461538463,536.6666666666666,706.0,392.0,444.3333333333333,664,1928,416,294,1,61,3,19,71,96,87,36,95
2024-07-12,791,101,662,117,2,0,690,1.1948640483383686,564.6666666666666,468.6666666666667,461.6666666666667,196.66666666666666,1582,202,1324,234,13,69,50,87,16,44,4,71,42
2024-07-12,212,324,861,538,0,1,-112,0.2462253193960511,445.0,463.0,577.0,267.3333333333333,0,0,0,0,0,68,51,98,72,90,62,5,52
2024-07-12,929,900,596,906,1,0,29,1.558724832214765,644.0,441.6666666666667,706.3333333333334,520.3333333333334,929,900,596,906,89,13,38,43,31,39,28,36,2
2024-07-12,596,844,440,807,0,1,-248,1.3545454545454545,579.0,689.3333333333334,632.3333333333334,750.3333333333334,0,0,0,0,57,41,7,50,69,21,47,21,40
2024-07-12,541,688,482,286,2,1,-147,1.1224066390041494,688.6666666666666,810.6666666666666,506.0,666.3333333333334,1082,1376,964,572,88,49,44,18,20,29,97,5,7
2024-07-12,663,215,632,444,1,0,448,1.0490506329113924,600.0,582.3333333333334,518.0,512.3333333333334,663,215,632,444,15,60,87,67,6,61,15,31,89
2024-07-12,367,765,399,323,2,1,-398,0.9197994987468672,523.6666666666666,556.0,504.3333333333333,351.0,734,1530,798,646,78,3,27,96,6,72,24,16,95
2024-07-12,609,202,238,929,1,1,407,2.5588235294117645,546.3333333333334,394.0,423.0,565.3333333333334,609,202,238,929,89,71,26,65,26,44,71,37,74
2024-07-12,906,293,458,587,2,0,613,1.9781659388646289,627.3333333333334,420.0,365.0,613.0,1812,586,916,1174,46,87,64,12,7,34,28,16,62
2024-07-12,485,265,935,976,1,1,220,0.5187165775401069,666.6666666666666,253.33333333333334,543.6666666666666,830.6666666666666,485,265,935,976,43,74,33,61,72,81,51,36,64
2024-07-12,486,970,598,948,1,0,-484,0.8127090301003345,625.6666666666666,509.3333333333333,663.6666666666666,837.0,486,970,598,948,79,16,80,60,27,41,45,22,78
2024-07-12,212,189,484,328,1,1,23,0.4380165289256198,394.3333333333333,474.6666666666667,672.3333333333334,750.6666666666666,212,189,484,328,13,84,61,29,78,4,24,48,3
2024-07-12,712,785,703,489,1,1,-73,1.0128022759601707,470.0,648.0,595.0,588.3333333333334,712,785,703,489,92,56,61,97,65,26,22,60,67
2024-07-12,724,221,379,688,2,0,503,1.9102902374670185,549.3333333333334,398.3333333333333,522.0,501.6666666666667,1448,442,758,1376,23,89,37,29,70,69,33,48,91
2024-07-12,180,242,736,287,2,1,-62,0.24456521739130435,538.6666666666666,416.0,606.0,488.0,360,484,1472,574,54,47,25,50,46,61,66,60,9
2024-07-12,798,205,582,957,1,0,593,1.3711340206185567,567.3333333333334,222.66666666666666,565.6666666666666,644.0,798,205,582,957,14,43,23,87,81,31,93,76,74
2024-07-12,212,986,210,369,1,0,-774,1.0095238095238095,396.6666666666667,477.6666666666667,509.3333333333333,537.6666666666666,212,986,210,369,82,44,38,47,85,7,33,31,49
2024-07-13,101,527,965,706,2,0,-426,0.10466321243523316,370.3333333333333,572.6666666666666,585.6666666666666,677.3333333333334,202,1054,1930,1412,71,90,20,32,9,84,31,85,22
2024-07-13,741,404,238,409,1,1,337,3.1134453781512605,351.3333333333333,639.0,471.0,494.6666666666667,741,404,238,409,33,79,93,73,32,17,28,62,60
2024-07-13,319,971,534,231,1,1,-652,0.5973782771535581,387.0,634.0,579.0,448.6666666666667,319,971,534,231,1,89,46,81,6,77,8,6,46
2024-07-13,665,416,608,650,1,0,249,1.09375,575.0,597.0,460.0,430.0,665,416,608,650,26,32,47,18,2,14,65,21,2
2024-07-13,954,734,372,171,0,1,220,2.564516129032258,646.0,707.0,504.6666666666667,350.6666666666667,0,0,0,0,73,30,12,70,13,25,56,84,16
2024-07-13,835,108,198,892,1,1,727,4.217171717171717,818.0,419.3333333333333,392.6666666666667,571.0,835,108,198,892,98,46,2,56,43,52,38,5,21
2024-07-13,324,873,863,944,0,1,-549,0.37543453070683663,704.3333333333334,571.6666666666666,477.6666666666667,669.0,0,0,0,0,86,5,31,18,45,43,6,60,90
2024-07-13,484,172,949,771,1,0,312,0.5100105374077977,547.6666666666666,384.3333333333333,670.0,869.0,484,172,949,771,71,71,34,87,60,31,68,13,15
2024-07-13,502,458,203,286,2,1,44,2.4729064039408866,436.6666666666667,501.0,671.6666666666666,667.0,1004,916,406,572,91,70,18,78,35,27,7,15,79
2024-07-13,737,322,313,585,0,0,415,2.3546325878594248,574.3333333333334,317.3333333333333,488.3333333333333,547.3333333333334,0,0,0,0,22,33,13,40,12,38,95,2,2
2024-07-13,229,515,860,290,0,1,-286,0.26627906976744187,489.3333333333333,431.6666666666667,458.6666666666667,387.0,0,0,0,0,67,52,47,41,15,31,17,8,51
2024-07-13,152,652,763,521,1,1,-500,0.19921363040629095,372.6666666666667,496.3333333333333,645.3333333333334,465.3333333333333,152,652,763,521,13,13,85,86,79,76,81,46,32
2024-07-13,783,469,861,219,1,0,314,0.9094076655052264,388.0,545.3333333333334,828.0,343.3333333333333,783,469,861,219,62,15,80,51,4,78,48,84,41
2024-07-13,829,815,886,319,0,1,14,0.9356659142212189,588.0,645.3333333333334,836.6666666666666,353.0,0,0,0,0,92,42,67,3,88,17,15,93,1
2024-07-13,771,363,264,152,2,0,408,2.9204545454545454,794.3333333333334,549.0,670.3333333333334,230.0,1542,726,528,304,64,72,44,3,37,69,20,93,38
2024-07-13,809,939,952,833,2,1,-130,0.8497899159663865,803.0,705.6666666666666,700.6666666666666,434.6666666666667,1618,1878,1904,1666,67,73,18,4,49,10,9,41,45
2024-07-13,515,789,619,550,1,0,-274,0.8319870759289176,698.3333333333334,697.0,611.6666666666666,511.6666666666667,515,789,619,550,62,80,63,40,37,31,3,41,47
2024-07-13,346,959,383,511,2,1,-613,0.9033942558746736,556.6666666666666,895.6666666666666,651.3333333333334,631.3333333333334,692,1918,766,1022,95,11,65,86,55,19,43,95,26
2024-07-13,935,417,616,742,2,1,518,1.5178571428571428,598.6666666666666,721.6666666666666,539.3333333333334,601.0,1870,834,1232,1484,96,69,78,60,62,96,7,22,14
2024-07-13,538,183,756,336,1,1,355,0.7116402116402116,606.3333333333334,519.6666666666666,585.0,529.6666666666666,538,183,756,336,89,18,65,74,47,39,54,2,6
2024-07-13,302,417,712,857,2,0,-115,0.4241573033707865,591.6666666666666,339.0,694.6666666666666,645.0,604,834,1424,1714,80,40,74,54,89,7,18,0,56
2024-07-13,283,210,263,837,1,0,73,1.0760456273764258,374.3333333333333,270.0,577.0,676.6666666666666,283,210,263,837,86,52,44,74,58,34,63,66,41
2024-07-14,222,350,985,819,0,0,-128,0.22538071065989848,269.0,325.6666666666667,653.3333333333334,837.6666666666666,0,0,0,0,63,28,86,12,76,68,39,70,8
2024-07-14,500,482,758,505,1,1,18,0.6596306068601583,335.0,347.3333333333333,668.6666666666666,720.3333333333334,500,482,758,505,31,69,73,13,43,98,50,2,5
2024-07-14,866,106,163,707,0,0,760,5.3128834355828225,529.3333333333334,312.6666666666667,635.3333333333334,677.0,0,0,0,0,78,58,66,59,89,77,8,99,56
2024-07-14,393,558,190,521,0,0,-165,2.068421052631579,586.3333333333334,382.0,370.3333333333333,577.6666666666666,0,0,0,0,12,88,68,71,54,20,29,48,75
2024-07-14,379,183,216,811,2,0,196,1.7546296296296295,546.0,282.3333333333333,189.66666666666666,679.6666666666666,758,366,432,1622,65,63,2,24,54,23,55,66,29
2024-07-14,936,307,965,346,2,0,629,0.9699481865284975,569.3333333333334,349.3333333333333,457.0,559.3333333333334,1872,614,1930,692,18,23,37,81,0,16,80,54,54
2024-07-14,983,999,366,171,2,0,-16,2.685792349726776,766.0,496.3333333333333,515.6666666666666,442.6666666666667,1966,1998,732,342,23,88,76,43,7,17,43,3,83
2024-07-14,709,489,921,929,1,0,220,0.7698154180238871,876.0,598.3333333333334,750.6666666666666,482.0,709,489,921,929,87,15,41,81,3,97,58,30,83
2024-07-14,297,413,784,284,2,0,-116,0.3788265306122449,663.0,633.6666666666666,690.3333333333334,461.3333333333333,594,826,1568,568,10,51,82,9,84,11,14,65,53
2024-07-14,610,121,658,105,0,0,489,0.9270516717325228,538.6666666666666,341.0,787.6666666666666,439.3333333333333,0,0,0,0,58,79,39,70,85,15,67,77,26
2024-07-14,851,509,239,305,2,0,342,3.5606694560669454,586.0,347.6666666666667,560.3333333333334,231.33333333333334,1702,1018,478,610,85,5,49,49,52,3,69,63,83
2024-07-14,243,994,345,643,2,0,-751,0.7043478260869566,568.0,541.3333333333334,414.0,351.0,486,1988,690,1286,14,36,34,43,57,88,60,30,58
