date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux1_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-07-11,926,191,442,310,1,1,735,2.0950226244343892,824.0,926,8,79,60,92,2,76,45,25,13
2024-07-12,473,759,998,543,1,1,-286,0.47394789579158314,720.6666666666666,473,93,23,40,98,68,7,80,15,63
2024-07-12,771,772,653,426,0,1,-1,1.1807044410413476,723.3333333333334,0,49,20,4,51,88,20,31,69,38
2024-07-12,707,813,453,860,0,1,-106,1.5607064017660044,650.3333333333334,0,15,99,78,37,63,84,74,22,53
2024-07-12,571,341,515,326,0,1,230,1.10873786407767,683.0,0,32,39,49,79,48,21,97,41,1
2024-07-12,332,964,208,147,2,1,-632,1.5961538461538463,536.6666666666666,664,1,61,3,19,71,96,87,36,95
2024-07-12,791,101,662,117,2,0,690,1.1948640483383686,564.6666666666666,1582,13,69,50,87,16,44,4,71,42
2024-07-12,212,324,861,538,0,1,-112,0.2462253193960511,445.0,0,0,68,51,98,72,90,62,5,52
2024-07-12,929,900,596,906,1,0,29,1.558724832214765,644.0,929,89,13,38,43,31,39,28,36,2
2024-07-12,596,844,440,807,0,1,-248,1.3545454545454545,579.0,0,57,41,7,50,69,21,47,21,40
2024-07-12,541,688,482,286,2,1,-147,1.1224066390041494,688.6666666666666,1082,88,49,44,18,20,29,97,5,7
2024-07-12,663,215,632,444,1,0,448,1.0490506329113924,600.0,663,15,60,87,67,6,61,15,31,89
2024-07-12,367,765,399,323,2,1,-398,0.9197994987468672,523.6666666666666,734,78,3,27,96,6,72,24,16,95
2024-07-12,609,202,238,929,1,1,407,2.5588235294117645,546.3333333333334,609,89,71,26,65,26,44,71,37,74
2024-07-12,906,293,458,587,2,0,613,1.9781659388646289,627.3333333333334,1812,46,87,64,12,7,34,28,16,62
2024-07-12,485,265,935,976,1,1,220,0.5187165775401069,666.6666666666666,485,43,74,33,61,72,81,51,36,64
2024-07-12,486,970,598,948,1,0,-484,0.8127090301003345,625.6666666666666,486,79,16,80,60,27,41,45,22,78
2024-07-12,212,189,484,328,1,1,23,0.4380165289256198,394.3333333333333,212,13,84,61,29,78,4,24,48,3
2024-07-12,712,785,703,489,1,1,-73,1.0128022759601707,470.0,712,92,56,61,97,65,26,22,60,67
2024-07-12,724,221,379,688,2,0,503,1.9102902374670185,549.3333333333334,1448,23,89,37,29,70,69,33,48,91
2024-07-12,180,242,736,287,2,1,-62,0.24456521739130435,538.6666666666666,360,54,47,25,50,46,61,66,60,9
2024-07-12,798,205,582,957,1,0,593,1.3711340206185567,567.3333333333334,798,14,43,23,87,81,31,93,76,74
2024-07-12,212,986,210,369,1,0,-774,1.0095238095238095,396.6666666666667,212,82,44,38,47,85,7,33,31,49
2024-07-13,101,527,965,706,2,0,-426,0.10466321243523316,370.3333333333333,202,71,90,20,32,9,84,31,85,22
2024-07-13,741,404,238,409,1,1,337,3.1134453781512605,351.3333333333333,741,33,79,93,73,32,17,28,62,60
2024-07-13,319,971,534,231,1,1,-652,0.5973782771535581,387.0,319,1,89,46,81,6,77,8,6,46
2024-07-13,665,416,608,650,1,0,249,1.09375,575.0,665,26,32,47,18,2,14,65,21,2
2024-07-13,954,734,372,171,0,1,220,2.564516129032258,646.0,0,73,30,12,70,13,25,56,84,16
2024-07-13,835,108,198,892,1,1,727,4.217171717171717,818.0,835,98,46,2,56,43,52,38,5,21
2024-07-13,324,873,863,944,0,1,-549,0.37543453070683663,704.3333333333334,0,86,5,31,18,45,43,6,60,90
2024-07-13,484,172,949,771,1,0,312,0.5100105374077977,547.6666666666666,484,71,71,34,87,60,31,68,13,15
2024-07-13,502,458,203,286,2,1,44,2.4729064039408866,436.6666666666667,1004,91,70,18,78,35,27,7,15,79
2024-07-13,737,322,313,585,0,0,415,2.3546325878594248,574.3333333333334,0,22,33,13,40,12,38,95,2,2
2024-07-13,229,515,860,290,0,1,-286,0.26627906976744187,489.3333333333333,0,67,52,47,41,15,31,17,8,51
2024-07-13,152,652,763,521,1,1,-500,0.19921363040629095,372.6666666666667,152,13,13,85,86,79,76,81,46,32
2024-07-13,783,469,861,219,1,0,314,0.9094076655052264,388.0,783,62,15,80,51,4,78,48,84,41
2024-07-13,829,815,886,319,0,1,14,0.9356659142212189,588.0,0,92,42,67,3,88,17,15,93,1
2024-07-13,771,363,264,152,2,0,408,2.9204545454545454,794.3333333333334,1542,64,72,44,3,37,69,20,93,38
2024-07-13,809,939,952,833,2,1,-130,0.8497899159663865,803.0,1618,67,73,18,4,49,10,9,41,45
2024-07-13,515,789,619,550,1,0,-274,0.8319870759289176,698.3333333333334,515,62,80,63,40,37,31,3,41,47
2024-07-13,346,959,383,511,2,1,-613,0.9033942558746736,556.6666666666666,692,95,11,65,86,55,19,43,95,26
2024-07-13,935,417,616,742,2,1,518,1.5178571428571428,598.6666666666666,1870,96,69,78,60,62,96,7,22,14
2024-07-13,538,183,756,336,1,1,355,0.7116402116402116,606.3333333333334,538,89,18,65,74,47,39,54,2,6
2024-07-13,302,417,712,857,2,0,-115,0.4241573033707865,591.6666666666666,604,80,40,74,54,89,7,18,0,56
2024-07-13,283,210,263,837,1,0,73,1.0760456273764258,374.3333333333333,283,86,52,44,74,58,34,63,66,41
2024-07-14,222,350,985,819,0,0,-128,0.22538071065989848,269.0,0,63,28,86,12,76,68,39,70,8
2024-07-14,500,482,758,505,1,1,18,0.6596306068601583,335.0,500,31,69,73,13,43,98,50,2,5
2024-07-14,866,106,163,707,0,0,760,5.3128834355828225,529.3333333333334,0,78,58,66,59,89,77,8,99,56
2024-07-14,393,558,190,521,0,0,-165,2.068421052631579,586.3333333333334,0,12,88,68,71,54,20,29,48,75
2024-07-14,379,183,216,811,2,0,196,1.7546296296296295,546.0,758,65,63,2,24,54,23,55,66,29
2024-07-14,936,307,965,346,2,0,629,0.9699481865284975,569.3333333333334,1872,18,23,37,81,0,16,80,54,54
2024-07-14,983,999,366,171,2,0,-16,2.685792349726776,766.0,1966,23,88,76,43,7,17,43,3,83
2024-07-14,709,489,921,929,1,0,220,0.7698154180238871,876.0,709,87,15,41,81,3,97,58,30,83
2024-07-14,297,413,784,284,2,0,-116,0.3788265306122449,663.0,594,10,51,82,9,84,11,14,65,53
2024-07-14,610,121,658,105,0,0,489,0.9270516717325228,538.6666666666666,0,58,79,39,70,85,15,67,77,26
2024-07-14,851,509,239,305,2,0,342,3.5606694560669454,586.0,1702,85,5,49,49,52,3,69,63,83
2024-07-14,243,994,345,643,2,0,-751,0.7043478260869566,568.0,486,14,36,34,43,57,88,60,30,58
2024-07-14,708,614,760,710,1,1,94,0.9315789473684211,600.6666666666666,708,9,84,23,13,36,33,79,62,6
2024-07-14,300,226,857,486,1,1,74,0.3500583430571762,417.0,300,40,3,87,14,48,91,89,65,39
2024-07-14,223,908,494,867,0,0,-685,0.451417004048583,410.3333333333333,0,26,97,16,15,66,45,22,30,93
2024-07-14,286,799,586,798,1,1,-513,0.4880546075085324,269.6666666666667,286,59,91,39,1,18,74,76,46,71
2024-07-14,425,973,575,175,2,1,-548,0.7391304347826086,311.3333333333333,850,72,37,73,29,0,76,46,21,1
2024-07-14,563,113,616,276,1,0,450,0.913961038961039,424.6666666666667,563,51,40,65,29,28,30,16,73,13
2024-07-14,448,111,283,926,0,0,337,1.5830388692579505,478.6666666666667,0,27,91,43,81,86,24,56,93,9
2024-07-14,870,186,119,898,2,0,684,7.310924369747899,627.0,1740,64,80,22,30,32,73,53,96,49
2024-07-14,759,623,657,448,0,1,136,1.1552511415525115,692.3333333333334,0,16,13,5,76,51,23,90,82,17
2024-07-14,863,636,623,354,1,0,227,1.3852327447833066,830.6666666666666,863,94,70,65,19,40,64,51,45,17
2024-07-15,502,400,681,936,1,1,102,0.737151248164464,708.0,502,43,85,20,48,22,24,21,88,15
2024-07-15,445,342,628,801,0,0,103,0.7085987261146497,603.3333333333334,0,9,50,34,34,4,27,82,57,51
2024-07-15,610,221,982,407,2,1,389,0.6211812627291242,519.0,1220,62,64,28,22,70,35,38,60,68
2024-07-15,246,246,246,444,1,1,0,1.0,433.6666666666667,246,92,92,6,96,56,81,98,45,51
2024-07-15,247,666,765,226,1,0,-419,0.32287581699346407,367.6666666666667,247,81,51,92,98,5,5,12,0,30
2024-07-15,963,849,403,386,2,0,114,2.389578163771712,485.3333333333333,1926,46,94,52,99,48,65,77,95,83
2024-07-15,810,455,719,865,1,1,355,1.1265646731571628,673.3333333333334,810,37,29,36,60,21,66,94,24,22
2024-07-15,919,784,847,824,0,1,135,1.0850059031877213,897.3333333333334,0,69,56,22,83,76,71,65,60,95
2024-07-15,588,832,919,861,1,0,-244,0.6398258977149075,772.3333333333334,588,75,78,96,54,75,94,51,80,41
2024-07-15,739,730,963,695,1,0,9,0.7673935617860852,748.6666666666666,739,52,81,7,66,3,47,13,13,80
2024-07-15,650,408,681,586,2,1,242,0.9544787077826725,659.0,1300,77,98,75,7,71,82,72,44,61
2024-07-15,437,794,794,482,0,0,-357,0.5503778337531486,608.6666666666666,0,43,29,47,39,63,69,73,76,76
2024-07-15,971,387,861,505,2,1,584,1.1277584204413473,686.0,1942,73,97,9,58,36,77,62,38,49
2024-07-15,740,406,327,487,1,0,334,2.2629969418960245,716.0,740,53,41,78,31,30,66,70,65,76
2024-07-15,878,911,201,624,1,0,-33,4.3681592039801,863.0,878,19,10,23,92,36,47,27,31,80
2024-07-15,572,693,686,656,2,0,-121,0.8338192419825073,730.0,1144,78,26,89,6,44,64,88,95,14
2024-07-15,250,822,516,738,2,1,-572,0.4844961240310077,566.6666666666666,500,30,23,46,1,89,43,45,57,89
2024-07-15,514,761,315,725,2,0,-247,1.6317460317460317,445.3333333333333,1028,6,98,52,84,7,93,27,55,43
2024-07-15,397,648,506,375,0,1,-251,0.7845849802371542,387.0,0,57,38,38,5,39,62,1,5,91
2024-07-15,710,451,498,599,1,0,259,1.4257028112449799,540.3333333333334,710,9,71,66,91,96,45,16,88,41
2024-07-15,362,411,814,816,2,1,-49,0.44471744471744473,489.6666666666667,724,9,17,65,35,92,18,58,66,44
2024-07-15,863,972,803,436,1,1,-109,1.074719800747198,645.0,863,38,76,5,31,4,63,51,81,93
2024-07-16,243,158,860,580,0,0,85,0.28255813953488373,489.3333333333333,0,27,44,20,44,27,82,3,49,34
2024-07-16,445,742,598,996,0,1,-297,0.7441471571906354,517.0,0,29,87,72,41,80,72,76,37,21
2024-07-16,723,813,853,372,0,1,-90,0.8475967174677609,470.3333333333333,0,36,86,73,52,86,70,81,2,73
2024-07-16,671,854,564,157,0,1,-183,1.1897163120567376,613.0,0,66,11,35,8,8,49,2,4,74
2024-07-16,980,134,790,427,1,1,846,1.240506329113924,791.3333333333334,980,42,48,2,74,1,62,36,23,37
2024-07-16,101,544,830,830,0,0,-443,0.1216867469879518,584.0,0,78,93,87,86,62,40,96,53,96
2024-07-16,996,192,181,208,0,0,804,5.502762430939226,692.3333333333334,0,84,30,85,74,95,6,23,33,69
2024-07-16,403,306,703,378,2,0,97,0.5732574679943101,500.0,806,51,91,77,48,50,8,71,38,63
2024-07-16,353,452,786,785,0,1,-99,0.4491094147582697,584.0,0,55,21,41,1,30,3,34,87,6
2024-07-16,751,431,850,427,2,1,320,0.8835294117647059,502.3333333333333,1502,75,43,44,66,6,88,1,99,43
2024-07-16,552,916,871,875,0,0,-364,0.6337543053960965,552.0,0,67,91,43,10,29,48,32,91,75
2024-07-16,136,961,464,414,0,0,-825,0.29310344827586204,479.6666666666667,0,8,63,90,49,57,75,75,47,6
2024-07-16,259,824,262,573,2,1,-565,0.9885496183206107,315.6666666666667,518,91,76,32,34,2,5,85,48,65
2024-07-16,108,258,147,210,0,0,-150,0.7346938775510204,167.66666666666666,0,22,24,59,14,50,81,76,33,59
2024-07-16,332,123,610,798,1,0,209,0.5442622950819672,233.0,332,62,50,85,74,55,20,9,79,0
2024-07-16,198,503,428,880,1,1,-305,0.46261682242990654,212.66666666666666,198,60,6,92,30,72,14,80,99,61
2024-07-16,758,904,939,328,0,0,-146,0.8072417465388712,429.3333333333333,0,39,5,82,91,9,66,61,6,86
2024-07-16,915,615,215,596,1,1,300,4.255813953488372,623.6666666666666,915,43,23,82,61,60,65,42,17,88
2024-07-16,307,831,948,255,2,0,-524,0.32383966244725737,660.0,614,85,18,69,27,49,55,68,69,17
2024-07-16,230,463,436,572,0,1,-233,0.5275229357798165,484.0,0,23,82,82,95,46,67,58,91,6
2024-07-16,503,481,980,800,0,1,22,0.513265306122449,346.6666666666667,0,50,99,76,24,89,31,8,33,53
2024-07-16,251,631,836,371,2,1,-380,0.30023923444976075,328.0,502,57,8,25,83,0,65,76,50,66
2024-07-17,153,251,963,986,2,1,-98,0.1588785046728972,302.3333333333333,306,89,35,85,91,93,28,59,92,92
2024-07-17,219,661,939,101,2,1,-442,0.23322683706070288,207.66666666666666,438,93,39,20,24,56,65,62,67,9
2024-07-17,772,788,246,857,0,0,-16,3.138211382113821,381.3333333333333,0,32,92,99,74,37,33,51,13,60
2024-07-17,727,707,674,821,2,0,20,1.0786350148367954,572.6666666666666,1454,15,23,1,82,61,26,22,68,58
2024-07-17,686,716,905,610,2,0,-30,0.7580110497237569,728.3333333333334,1372,21,47,46,91,78,59,29,88,58
2024-07-17,724,519,422,385,1,1,205,1.7156398104265402,712.3333333333334,724,56,62,29,0,88,38,42,7,68
2024-07-17,519,349,542,970,1,0,170,0.9575645756457565,643.0,519,61,68,26,58,69,43,67,14,62
2024-07-17,521,216,936,112,0,1,305,0.5566239316239316,588.0,0,81,52,70,68,81,81,20,82,97
2024-07-17,203,965,112,707,1,1,-762,1.8125,414.3333333333333,203,70,53,19,73,64,35,42,58,7
2024-07-17,951,611,593,597,1,0,340,1.6037099494097808,558.3333333333334,951,89,41,49,41,61,18,72,10,77
2024-07-17,353,839,800,832,2,1,-486,0.44125,502.3333333333333,706,71,44,94,33,55,90,6,19,54
2024-07-17,326,677,386,337,2,0,-351,0.844559585492228,543.3333333333334,652,69,89,22,99,66,44,15,54,5
2024-07-17,211,434,819,193,1,1,-223,0.2576312576312576,296.6666666666667,211,29,13,12,65,16,83,22,35,0
2024-07-17,609,517,213,437,1,1,92,2.859154929577465,382.0,609,22,28,80,17,7,20,57,81,55
2024-07-17,572,873,579,880,1,0,-301,0.9879101899827288,464.0,572,31,5,3,76,59,22,86,13,96
2024-07-17,198,394,121,270,0,1,-196,1.6363636363636365,459.6666666666667,0,85,6,13,4,39,93,30,57,74
2024-07-17,252,854,448,705,0,0,-602,0.5625,340.6666666666667,0,56,36,19,19,80,88,68,37,87
2024-07-17,960,470,825,760,0,1,490,1.1636363636363636,470.0,0,8,52,12,65,88,94,5,88,9
2024-07-17,995,285,782,723,1,0,710,1.272378516624041,735.6666666666666,995,30,17,2,74,61,26,64,79,22
2024-07-17,977,345,934,666,1,1,632,1.0460385438972162,977.3333333333334,977,70,86,89,61,40,97,58,81,15
2024-07-17,437,736,665,948,0,0,-299,0.6571428571428571,803.0,0,8,37,89,93,11,71,27,0,15
2024-07-17,805,367,909,566,0,0,438,0.8855885588558856,739.6666666666666,0,12,58,81,95,92,18,17,64,55
2024-07-18,921,742,419,727,1,1,179,2.198090692124105,721.0,921,57,0,95,31,88,40,87,0,94
2024-07-18,262,336,225,242,2,0,-74,1.1644444444444444,662.6666666666666,524,2,67,77,57,99,25,76,84,5
2024-07-18,819,629,376,300,0,1,190,2.1781914893617023,667.3333333333334,0,34,43,46,49,53,27,96,59,29
2024-07-18,780,651,303,279,1,1,129,2.5742574257425743,620.3333333333334,780,96,46,2,37,88,63,9,24,62
2024-07-18,260,120,293,813,1,0,140,0.8873720136518771,619.6666666666666,260,20,34,0,54,92,67,6,90,0
2024-07-18,679,836,780,463,2,0,-157,0.8705128205128205,573.0,1358,63,86,89,27,10,94,36,9,50
2024-07-18,900,966,763,578,1,0,-66,1.1795543905635648,613.0,900,94,90,23,73,59,79,95,49,88
2024-07-18,497,893,646,664,1,0,-396,0.7693498452012384,692.0,497,51,59,34,85,67,50,44,11,45
2024-07-18,376,619,795,570,0,0,-243,0.4729559748427673,591.0,0,33,89,13,80,77,73,85,91,20
2024-07-18,915,199,385,483,0,1,716,2.3766233766233764,596.0,0,95,51,66,21,45,47,15,31,98
2024-07-18,603,851,156,791,2,0,-248,3.8653846153846154,631.3333333333334,1206,34,7,12,42,37,9,87,32,37
2024-07-18,995,577,833,516,2,1,418,1.1944777911164466,837.6666666666666,1990,14,79,46,82,60,72,13,71,68
2024-07-18,491,698,402,924,1,0,-207,1.2213930348258706,696.3333333333334,491,95,40,49,80,16,38,10,25,62
2024-07-18,234,397,262,407,0,0,-163,0.8931297709923665,573.3333333333334,0,5,2,77,87,65,99,82,41,49
2024-07-18,294,625,118,748,2,0,-331,2.4915254237288136,339.6666666666667,588,84,95,84,35,71,99,86,49,11
2024-07-18,500,433,469,793,2,1,67,1.0660980810234542,342.6666666666667,1000,96,68,25,95,35,18,33,60,68
2024-07-18,739,101,363,466,2,0,638,2.0358126721763083,511.0,1478,31,83,2,51,73,63,59,40,72
2024-07-18,132,474,893,100,1,1,-342,0.14781634938409854,457.0,132,51,13,50,35,6,18,12,56,43
2024-07-18,787,392,212,143,0,1,395,3.7122641509433962,552.6666666666666,0,82,95,39,27,99,75,38,1,51
2024-07-18,559,936,587,838,2,1,-377,0.9522998296422487,492.6666666666667,1118,96,25,67,77,15,61,43,98,8
2024-07-18,982,652,426,942,0,0,330,2.3051643192488265,776.0,0,27,69,35,57,13,12,27,97,98
2024-07-18,569,417,641,197,2,1,152,0.8876755070202809,703.3333333333334,1138,94,57,50,35,79,24,39,69,64
2024-07-19,474,601,746,819,2,0,-127,0.6353887399463807,675.0,948,84,99,0,69,24,99,15,30,9
2024-07-19,121,927,678,364,0,1,-806,0.17846607669616518,388.0,0,97,39,32,8,3,88,49,22,45
2024-07-19,849,480,164,899,0,0,369,5.176829268292683,481.3333333333333,0,63,50,6,20,28,91,27,75,99
2024-07-19,769,722,391,882,0,1,47,1.9667519181585678,579.6666666666666,0,78,4,51,63,55,41,67,53,57
2024-07-19,137,113,124,239,1,0,24,1.1048387096774193,585.0,137,77,76,10,75,5,38,91,27,36
2024-07-19,329,603,648,580,2,0,-274,0.5077160493827161,411.6666666666667,658,18,31,26,60,0,29,59,78,51
2024-07-19,464,330,100,336,1,0,134,4.64,310.0,464,14,79,13,93,38,4,11,18,98
2024-07-19,662,183,648,171,0,1,479,1.021604938271605,485.0,0,5,0,85,94,0,80,15,75,80
2024-07-19,537,229,240,766,2,1,308,2.2375,554.3333333333334,1074,72,76,79,39,62,17,52,47,12
2024-07-19,875,842,843,289,1,0,33,1.0379596678529064,691.3333333333334,875,83,53,45,55,56,20,53,1,5
2024-07-19,382,937,747,367,2,1,-555,0.5113788487282463,598.0,764,97,10,75,3,66,85,48,10,57
2024-07-19,126,244,287,420,1,1,-118,0.43902439024390244,461.0,126,37,52,9,30,64,49,35,43,47
2024-07-19,325,990,227,206,0,1,-665,1.4317180616740088,277.6666666666667,0,25,7,23,26,64,5,61,58,31
2024-07-19,376,956,300,331,1,1,-580,1.2533333333333334,275.6666666666667,376,81,24,60,57,20,49,83,58,10
2024-07-19,897,127,226,141,2,1,770,3.9690265486725664,532.6666666666666,1794,91,39,17,24,29,79,25,37,80
2024-07-19,708,165,356,801,2,1,543,1.9887640449438202,660.3333333333334,1416,50,31,85,68,95,65,55,24,4
2024-07-19,383,262,775,982,2,1,121,0.4941935483870968,662.6666666666666,766,72,87,8,69,32,0,89,20,5
2024-07-19,978,328,646,238,2,0,650,1.5139318885448916,689.6666666666666,1956,95,27,16,4,47,56,21,41,73
2024-07-19,580,360,293,714,0,0,220,1.9795221843003412,647.0,0,52,77,57,90,21,29,72,35,96
2024-07-19,552,548,802,782,1,1,4,0.6882793017456359,703.3333333333334,552,55,2,12,7,93,57,68,8,93
2024-07-19,928,523,203,962,0,0,405,4.571428571428571,686.6666666666666,0,58,99,49,8,53,51,80,11,20
2024-07-19,915,559,634,372,0,0,356,1.4432176656151419,798.3333333333334,0,69,90,5,14,3,36,48,9,41
2024-07-20,758,775,364,580,0,0,-17,2.0824175824175826,867.0,0,77,83,84,99,86,47,97,58,80
2024-07-20,615,400,901,515,2,1,215,0.6825749167591565,762.6666666666666,1230,91,78,50,6,54,86,1,4,26
2024-07-20,646,402,483,605,2,1,244,1.3374741200828157,673.0,1292,57,61,35,95,43,0,52,32,2
2024-07-20,291,386,359,832,2,1,-95,0.8105849582172702,517.3333333333334,582,87,26,70,71,88,18,6,68,59
2024-07-20,148,494,513,824,1,1,-346,0.2884990253411306,361.6666666666667,148,12,44,99,14,11,45,99,79,92
2024-07-20,611,109,457,952,2,1,502,1.336980306345733,350.0,1222,42,91,24,36,80,66,76,62,65
2024-07-20,116,806,174,523,1,0,-690,0.6666666666666666,291.6666666666667,116,75,24,10,82,78,1,19,28,92
2024-07-20,271,729,454,506,2,1,-458,0.5969162995594713,332.6666666666667,542,50,60,43,38,73,55,93,17,48
2024-07-20,319,369,683,667,2,0,-50,0.4670571010248902,235.33333333333334,638,18,43,13,5,98,16,29,92,99
2024-07-20,257,691,870,489,0,1,-434,0.29540229885057473,282.3333333333333,0,20,96,28,82,51,91,74,5,33
2024-07-20,576,704,287,441,0,0,-128,2.0069686411149825,384.0,0,90,45,73,56,92,81,94,52,36
2024-07-20,145,877,784,713,0,1,-732,0.18494897959183673,326.0,0,82,13,49,91,75,96,66,81,41
2024-07-20,472,943,389,592,1,1,-471,1.2133676092544987,397.6666666666667,472,23,7,4,80,64,78,58,31,64
2024-07-20,617,961,144,291,1,1,-344,4.284722222222222,411.3333333333333,617,25,47,71,18,64,21,65,41,59
2024-07-20,198,460,672,598,2,1,-262,0.29464285714285715,429.0,396,44,13,68,62,9,26,2,46,89
2024-07-20,991,356,182,921,1,1,635,5.445054945054945,602.0,991,27,64,87,30,17,54,55,30,0
2024-07-20,844,232,222,811,2,1,612,3.8018018018018016,677.6666666666666,1688,81,79,56,74,46,31,78,61,58
2024-07-20,136,375,457,332,1,0,-239,0.2975929978118162,657.0,136,99,81,25,78,65,59,16,55,3
2024-07-20,379,875,627,326,1,1,-496,0.6044657097288676,453.0,379,28,6,5,9,48,82,51,10,13
2024-07-20,448,782,165,470,1,0,-334,2.7151515151515153,321.0,448,16,78,15,86,71,27,6,25,17
2024-07-20,596,612,756,238,0,1,-16,0.7883597883597884,474.3333333333333,0,67,87,59,66,21,27,4,91,33
2024-07-20,401,412,474,955,1,0,-11,0.8459915611814346,481.6666666666667,401,43,48,99,61,85,73,97,26,0
2024-07-21,280,675,261,916,0,0,-395,1.0727969348659003,425.6666666666667,0,60,54,11,2,25,83,96,82,52
2024-07-21,706,985,845,248,0,0,-279,0.8355029585798817,462.3333333333333,0,92,12,74,17,89,24,53,56,21
2024-07-21,198,383,479,214,1,0,-185,0.4133611691022965,394.6666666666667,198,67,72,2,24,8,84,60,26,79
2024-07-21,799,220,755,549,2,0,579,1.0582781456953643,567.6666666666666,1598,73,55,62,19,20,77,15,58,60
2024-07-21,215,206,457,162,2,0,9,0.47045951859956237,404.0,430,24,55,63,57,94,85,66,61,21
2024-07-21,290,786,287,203,2,1,-496,1.0104529616724738,434.6666666666667,580,94,14,61,92,62,25,58,19,49
2024-07-21,352,303,421,950,1,0,49,0.836104513064133,285.6666666666667,352,66,56,5,85,5,74,46,2,15
2024-07-21,260,264,549,970,2,1,-4,0.47358834244080145,300.6666666666667,520,1,57,18,49,13,70,47,15,27
2024-07-21,355,404,573,767,0,1,-49,0.6195462478184991,322.3333333333333,0,88,34,17,78,32,16,63,43,91
2024-07-21,422,596,112,372,2,0,-174,3.767857142857143,345.6666666666667,844,48,87,79,9,70,81,49,92,85
2024-07-21,227,731,283,105,1,0,-504,0.8021201413427562,334.6666666666667,227,69,96,86,20,23,6,84,78,69
2024-07-21,117,655,210,246,2,1,-538,0.5571428571428572,255.33333333333334,234,25,15,42,28,72,55,40,29,88
2024-07-21,892,923,607,283,0,0,-31,1.4695222405271828,412.0,0,71,7,72,95,74,63,71,39,41
2024-07-21,834,255,389,127,1,0,579,2.1439588688946016,614.3333333333334,834,98,92,2,9,86,19,21,64,65
2024-07-21,665,466,394,649,2,0,199,1.6878172588832487,797.0,1330,26,86,71,12,50,37,53,28,70
2024-07-21,669,818,550,218,1,0,-149,1.2163636363636363,722.6666666666666,669,88,44,37,46,1,74,4,29,80
2024-07-21,422,719,314,392,1,0,-297,1.3439490445859872,585.3333333333334,422,17,94,67,22,14,57,16,31,34
2024-07-21,971,350,731,470,1,0,621,1.3283173734610123,687.3333333333334,971,53,39,75,49,34,15,77,9,19
2024-07-21,785,981,993,343,2,0,-196,0.7905337361530715,726.0,1570,0,53,43,86,35,50,40,90,1
2024-07-21,891,433,666,679,1,1,458,1.337837837837838,882.3333333333334,891,60,13,94,94,91,26,91,50,6
2024-07-21,725,741,126,825,2,0,-16,5.753968253968254,800.3333333333334,1450,2,58,88,3,38,50,94,7,95
