date,lux1,lux2,lux3,lux4,weather_condition,season,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-09-07,990,974,718,629,1,1,42,59,1,43,78,36,54,55,29
2024-09-07,822,540,648,189,1,1,1,22,27,24,55,65,24,51,23
2024-09-07,417,632,434,792,0,1,55,45,25,8,48,53,8,99,47
2024-09-07,131,295,191,354,1,0,76,51,22,61,41,8,11,2,54
2024-09-07,769,789,629,554,0,1,50,9,78,25,22,82,10,22,51
2024-09-07,384,618,965,352,0,0,53,45,35,56,51,41,37,16,37
2024-09-07,404,169,162,356,1,1,15,27,90,36,78,35,27,70,66
2024-09-07,528,738,761,482,1,1,17,96,5,15,52,9,7,25,92
2024-09-07,576,498,611,541,1,1,6,42,34,36,15,58,73,17,7
2024-09-07,385,771,238,957,0,0,44,25,37,75,95,39,88,45,28
2024-09-07,243,859,797,698,2,0,35,54,34,23,36,53,46,69,9
2024-09-07,523,302,284,189,1,0,40,47,99,25,17,38,35,30,68
2024-09-07,118,247,304,848,1,1,93,28,73,19,19,6,49,92,74
2024-09-08,117,571,871,489,1,1,41,26,93,8,45,3,8,8,67
2024-09-08,868,754,313,681,0,0,6,17,52,86,1,14,59,34,48
2024-09-08,689,298,355,143,0,0,14,59,37,28,86,75,71,80,57
2024-09-08,470,525,234,811,2,1,59,73,92,30,93,47,66,59,34
2024-09-08,274,765,672,763,1,0,39,68,58,18,62,5,52,75,49
2024-09-08,293,591,974,697,0,1,82,73,42,19,2,72,81,62,39
2024-09-08,601,987,921,118,2,0,36,20,3,86,45,34,98,99,11
2024-09-08,212,995,187,200,1,0,65,23,4,26,48,71,16,51,84
2024-09-08,213,241,935,706,0,0,54,2,67,93,0,70,99,47,15
2024-09-08,321,412,306,865,1,1,76,94,99,84,21,67,52,60,77
2024-09-08,777,264,228,456,1,1,94,61,44,43,92,57,27,23,84
2024-09-08,930,413,922,641,0,0,79,1,79,34,13,76,62,73,47
2024-09-08,743,120,102,860,0,1,55,65,24,70,91,18,14,57,90
2024-09-08,996,181,853,132,0,1,43,41,77,21,84,61,18,63,99
2024-09-08,363,680,220,328,1,1,56,33,10,73,44,70,85,29,0
2024-09-08,154,230,484,623,1,1,5,41,28,86,95,9,69,28,64
2024-09-08,970,698,713,729,2,0,91,19,33,14,5,24,46,9,21
2024-09-08,742,829,137,961,1,1,31,96,85,93,64,43,70,38,14
2024-09-08,899,404,440,254,0,1,73,67,13,97,20,98,47,54,83
2024-09-08,877,470,744,522,1,0,17,44,23,12,3,57,72,27,66
2024-09-08,557,956,813,345,2,1,67,74,58,3,2,24,19,17,13
2024-09-08,977,952,959,504,2,1,72,41,38,81,29,92,36,40,72
2024-09-09,261,483,120,943,0,1,6,46,25,55,30,75,74,80,18
2024-09-09,479,544,341,858,0,0,7,4,42,22,33,39,1,74,39
2024-09-09,186,524,554,640,2,0,63,88,35,96,82,75,63,64,97
2024-09-09,154,260,720,260,2,1,6,48,38,97,19,69,85,80,3
2024-09-09,575,277,402,846,2,1,40,36,60,33,86,9,35,99,32
2024-09-09,899,728,695,801,0,0,39,33,15,99,53,65,4,99,42
2024-09-09,277,807,694,216,2,0,2,72,58,98,24,24,63,45,36
2024-09-09,490,994,902,370,2,0,16,69,95,16,14,70,6,59,65
2024-09-09,448,589,168,869,0,1,65,17,5,27,37,86,69,8,26
2024-09-09,107,426,228,791,1,1,78,77,97,13,22,10,21,44,44
2024-09-09,932,697,295,586,1,0,92,18,55,33,51,35,73,59,80
2024-09-09,412,388,239,984,2,1,51,77,7,74,65,48,45,27,49
2024-09-09,858,692,543,271,1,1,21,39,93,56,56,47,39,96,94
2024-09-09,934,763,382,373,1,1,3,16,26,76,56,86,60,2,62
2024-09-09,542,672,411,358,1,1,5,59,70,96,78,6,45,50,5
2024-09-09,866,672,845,234,1,1,37,98,26,54,51,90,83,7,94
2024-09-09,427,453,634,782,2,1,25,92,88,65,34,76,27,69,66
2024-09-09,153,127,764,821,1,1,10,41,45,97,73,50,86,58,66
2024-09-09,860,142,376,847,1,0,89,80,40,92,13,16,34,60,96
2024-09-09,338,780,160,521,0,0,16,71,78,36,90,31,0,57,58
2024-09-09,328,522,418,520,2,0,87,64,24,67,13,25,28,69,12
2024-09-09,678,697,989,285,0,0,91,52,85,75,98,21,8,92,20
2024-09-10,150,276,151,463,0,0,98,99,17,25,32,12,8,11,63
2024-09-10,708,628,955,706,2,0,30,6,11,60,51,11,21,8,36
2024-09-10,703,709,252,477,1,0,76,4,86,91,0,70,62,48,79
2024-09-10,363,593,848,622,0,0,34,23,50,66,33,0,65,82,84
2024-09-10,517,297,410,679,2,0,15,27,38,83,18,32,79,16,47
2024-09-10,902,709,913,990,1,1,78,61,88,73,23,13,57,53,55
2024-09-10,195,676,643,821,2,1,17,16,9,51,3,63,69,43,43
2024-09-10,187,941,666,295,0,0,61,19,93,17,35,42,54,31,12
2024-09-10,177,952,963,980,1,1,26,2,73,52,76,57,12,34,3
2024-09-10,387,616,488,197,1,1,34,36,97,62,57,40,96,77,94
2024-09-10,219,613,647,704,2,0,44,89,76,52,31,80,18,48,72
2024-09-10,913,121,721,121,1,0,34,14,53,26,8,67,78,53,32
2024-09-10,590,211,276,549,0,0,27,50,28,30,79,38,32,15,36
2024-09-10,551,156,461,271,0,1,8,47,40,90,66,0,73,84,52
2024-09-10,599,165,413,482,0,1,75,7,8,0,19,40,64,11,23
2024-09-10,264,941,906,233,2,0,14,12,62,5,73,44,59,87,88
2024-09-10,281,197,947,525,1,1,20,47,76,10,61,87,11,97,50
2024-09-10,568,243,196,124,1,1,51,2,36,33,57,97,42,7,40
2024-09-10,834,979,980,602,1,1,34,64,13,83,21,97,92,20,28
2024-09-10,922,534,312,284,0,0,96,72,72,62,66,87,16,47,58
2024-09-10,106,736,928,184,1,1,50,30,71,52,74,78,67,7,39
2024-09-10,429,778,236,666,0,1,82,25,38,84,88,80,28,27,50
2024-09-11,874,185,105,862,1,1,54,80,39,84,47,12,54,79,49
2024-09-11,772,687,208,243,0,1,86,55,53,17,7,70,6,9,35
2024-09-11,250,443,646,962,1,1,76,33,2,20,72,8,43,51,78
2024-09-11,184,393,138,778,2,1,43,8,54,18,14,62,76,14,59
2024-09-11,246,670,761,511,2,1,64,61,32,3,31,98,4,3,17
2024-09-11,723,749,524,323,0,0,92,12,95,76,52,22,59,89,19
2024-09-11,480,710,729,319,0,0,87,68,70,81,66,53,5,78,4
2024-09-11,647,803,360,278,1,1,79,40,18,28,3,46,97,99,17
2024-09-11,384,342,525,730,1,0,24,76,33,24,29,38,6,95,39
2024-09-11,799,930,186,532,2,1,86,0,77,55,12,86,45,61,0
2024-09-11,181,660,564,364,1,1,91,88,49,76,20,25,56,3,18
2024-09-11,613,131,175,528,0,1,46,46,46,62,40,0,53,40,86
2024-09-11,996,490,570,761,0,0,79,3,45,26,18,13,91,72,25
2024-09-11,914,376,513,515,0,1,55,99,55,59,47,95,45,98,28
2024-09-11,808,631,924,552,0,1,37,62,56,82,85,73,9,54,58
2024-09-11,622,253,994,826,0,0,10,51,82,48,62,64,3,27,62
2024-09-11,845,482,825,296,2,0,66,9,50,64,19,68,66,46,97
2024-09-11,485,167,556,653,2,1,14,27,53,37,63,66,24,8,82
2024-09-11,806,977,384,152,0,0,0,5,89,82,36,48,86,1,61
2024-09-11,570,983,338,579,1,0,6,26,80,51,30,49,90,66,47
2024-09-11,218,313,776,542,0,1,0,11,27,0,73,57,77,47,61
2024-09-11,495,754,698,429,2,1,48,61,18,39,17,52,60,68,17
2024-09-12,631,475,752,350,0,1,95,51,26,80,19,90,37,73,65
2024-09-12,360,843,771,906,2,0,72,47,47,20,81,56,31,27,26
2024-09-12,904,312,657,989,2,0,28,66,18,85,10,85,22,78,5
2024-09-12,355,178,471,882,0,0,25,45,96,14,85,17,36,13,69
2024-09-12,833,825,594,222,0,1,86,96,50,49,43,15,2,45,58
2024-09-12,325,727,723,978,1,0,44,73,6,47,81,1,98,86,5
2024-09-12,152,703,144,486,2,0,92,94,28,31,63,12,12,12,30
2024-09-12,966,881,500,438,1,1,96,14,42,48,33,44,33,15,93
2024-09-12,599,480,346,877,0,1,70,70,68,67,86,79,87,93,55
2024-09-12,605,779,715,447,2,1,11,35,93,44,64,71,64,39,53
2024-09-12,953,157,696,128,1,0,94,13,57,31,54,42,75,71,84
2024-09-12,463,895,549,134,1,1,31,77,7,3,73,71,7,80,40
2024-09-12,379,125,584,617,1,0,19,2,41,64,0,53,82,29,17
2024-09-12,692,980,745,495,0,0,50,66,75,96,37,73,8,80,86
2024-09-12,813,546,719,722,0,1,80,85,41,70,8,96,27,98,22
2024-09-12,257,165,117,393,0,1,35,18,12,72,94,30,77,64,91
2024-09-12,731,859,705,688,2,1,66,98,25,64,70,75,90,57,35
2024-09-12,158,353,761,448,0,1,0,75,17,79,16,8,17,87,24
2024-09-12,826,998,857,246,2,1,26,53,41,17,98,72,41,47,6
2024-09-12,227,143,388,166,1,0,39,68,50,53,51,47,40,48,81
2024-09-12,835,196,513,619,1,0,96,9,83,46,17,17,69,88,19
2024-09-12,820,653,820,221,0,0,83,32,15,5,62,93,32,1,4
2024-09-13,981,326,737,439,1,1,13,12,2,65,32,95,88,88,17
2024-09-13,214,873,334,274,0,0,99,98,90,8,3,86,76,13,32
2024-09-13,308,778,515,999,2,1,68,50,78,67,86,10,53,96,78
2024-09-13,625,535,598,790,1,1,86,31,97,22,74,61,86,16,34
2024-09-13,620,890,733,696,0,0,78,74,44,42,51,83,35,30,64
2024-09-13,651,700,749,550,1,0,5,23,21,50,8,18,96,9,62
2024-09-13,336,478,214,656,1,1,32,34,22,71,63,99,84,69,84
2024-09-13,380,277,773,235,0,0,54,82,58,24,29,89,97,88,71
2024-09-13,458,526,812,954,1,1,18,69,61,79,7,73,55,36,70
2024-09-13,300,808,333,115,1,0,76,39,67,34,4,23,99,63,40
2024-09-13,857,406,639,432,1,0,28,53,53,16,75,12,16,29,49
2024-09-13,377,878,110,294,1,0,60,43,56,17,62,45,9,33,29
2024-09-13,334,603,305,595,2,0,69,61,22,26,0,52,86,17,37
2024-09-13,593,367,778,108,1,0,78,98,59,14,14,97,43,87,34
2024-09-13,103,685,346,927,1,1,79,67,72,80,88,28,1,62,65
2024-09-13,765,107,658,433,0,0,23,32,87,68,81,35,98,48,45
2024-09-13,541,607,857,432,2,0,22,76,84,79,37,70,13,55,7
2024-09-13,128,575,226,426,0,0,9,55,54,14,41,93,40,90,67
2024-09-13,208,396,246,114,0,1,53,35,79,41,45,16,1,57,36
2024-09-13,709,263,217,938,0,1,40,53,62,33,52,47,18,26,84
2024-09-13,826,584,481,713,2,1,48,18,55,47,25,76,79,54,12
2024-09-13,904,696,511,325,0,1,16,42,54,82,60,23,88,84,72
2024-09-14,174,171,763,524,0,1,55,11,24,7,66,53,0,18,44
2024-09-14,937,666,683,889,0,0,44,10,25,9,53,94,1,22,28
2024-09-14,245,658,462,507,1,0,29,69,48,4,21,90,26,46,40
2024-09-14,227,337,608,212,0,0,43,11,62,47,25,84,1,78,55
2024-09-14,952,203,236,527,2,1,73,90,44,25,82,0,93,65,87
2024-09-14,141,309,274,100,2,1,54,40,72,85,59,78,50,98,15
2024-09-14,455,653,388,365,1,0,18,24,78,22,38,66,9,50,11
2024-09-14,140,927,580,590,2,1,28,2,38,61,35,5,18,83,65
2024-09-14,133,567,118,307,2,1,1,2,96,12,20,77,79,27,61
2024-09-14,116,553,294,721,1,1,35,83,64,8,40,54,12,56,18
2024-09-14,776,367,429,811,0,0,18,27,68,19,47,37,47,57,29
2024-09-14,252,485,274,468,1,0,6,22,55,91,25,32,55,14,15
2024-09-14,477,874,548,405,0,1,25,47,8,56,62,7,71,15,87
2024-09-14,687,947,453,111,0,1,78,66,69,23,76,89,55,96,12
2024-09-14,698,486,598,444,2,1,37,41,27,32,35,78,49,46,68
2024-09-14,728,976,240,564,1,1,2,87,44,19,23,77,94,62,22
2024-09-14,973,358,857,799,2,0,79,39,25,59,89,19,44,11,61
2024-09-14,441,382,996,765,2,1,65,5,27,47,20,54,88,42,30
2024-09-14,126,725,192,593,0,0,94,19,39,63,17,47,58,83,52
2024-09-14,924,974,338,467,2,0,91,10,14,29,14,82,38,28,16
2024-09-14,386,139,304,945,1,0,70,95,5,72,78,55,20,48,48
2024-09-14,745,585,659,519,2,1,93,26,26,16,5,96,54,2,48
2024-09-15,830,319,532,988,2,0,42,20,37,99,42,99,56,68,66
2024-09-15,267,228,344,890,0,0,61,12,67,13,30,87,40,59,25
2024-09-15,709,619,931,270,1,1,70,85,74,18,27,9,92,65,12
2024-09-15,367,712,416,233,2,1,99,34,84,70,7,51,69,86,37
2024-09-15,848,991,394,526,0,1,92,46,63,58,28,49,81,89,21
2024-09-15,920,787,739,124,2,0,23,85,29,66,20,33,48,25,84
2024-09-15,554,718,955,629,1,1,38,27,81,96,80,35,43,70,28
2024-09-15,784,712,381,289,2,0,67,20,98,43,87,60,34,73,44
2024-09-15,500,359,116,240,2,0,92,17,2,31,57,99,90,68,45
2024-09-15,575,465,170,654,0,1,43,30,61,10,59,15,4,46,38
2024-09-15,801,857,368,945,2,0,4,59,11,1,49,78,70,75,68
2024-09-15,733,886,424,895,0,0,54,36,90,89,99,17,73,95,77
2024-09-15,657,643,893,757,1,0,92,20,29,67,30,70,73,41,81
2024-09-15,675,748,404,414,2,0,29,13,84,16,46,46,50,30,67
2024-09-15,229,623,550,543,1,1,28,88,37,80,33,85,56,21,96
2024-09-15,921,913,106,418,1,0,25,90,84,91,1,31,57,16,38
2024-09-15,462,986,413,540,2,1,82,59,59,93,66,42,91,83,19
2024-09-15,804,115,916,191,0,0,25,22,37,39,93,82,35,19,76
2024-09-15,918,228,202,278,1,0,36,94,14,86,71,39,9,7,99
2024-09-15,792,674,920,155,1,1,90,28,17,45,51,64,49,97,67
2024-09-15,391,208,292,254,2,0,93,46,51,87,6,34,98,48,34
2024-09-15,470,986,852,771,2,0,52,29,28,92,75,68,98,86,7
2024-09-16,893,632,673,210,2,0,29,89,59,3,18,49,36,37,51
2024-09-16,128,769,628,236,2,0,2,83,20,37,89,11,19,52,39
2024-09-16,248,368,270,331,2,0,42,37,16,62,91,75,12,27,35
2024-09-16,878,261,636,567,2,0,6,82,17,28,14,84,74,76,5
2024-09-16,395,359,350,831,0,1,48,26,56,18,77,57,18,28,85
2024-09-16,110,201,864,580,1,1,72,88,36,90,47,82,91,71,69
2024-09-16,611,605,486,167,0,1,40,86,59,28,13,62,55,10,99
2024-09-16,775,834,306,913,0,0,76,92,37,99,2,72,44,46,72
2024-09-16,212,670,640,348,2,0,78,14,11,34,49,48,59,44,15
2024-09-16,286,346,728,422,1,0,53,58,74,69,92,35,67,17,45
2024-09-16,906,739,515,617,0,1,68,2,83,22,53,53,56,49,58
2024-09-16,843,894,893,891,2,0,92,9,72,45,5,46,53,88,37
2024-09-16,326,936,479,531,2,1,98,78,0,43,48,31,36,48,96
2024-09-16,409,636,243,586,1,0,90,79,57,47,22,98,82,21,17
2024-09-16,197,230,124,705,0,0,26,16,2,51,91,94,36,44,11
2024-09-16,154,452,921,528,0,0,7,82,62,7,77,52,13,60,53
2024-09-16,722,295,767,368,0,1,31,10,20,54,77,31,94,98,90
2024-09-16,763,892,172,808,2,0,83,47,22,65,19,61,91,92,46
2024-09-16,857,765,731,636,1,1,63,4,8,76,76,36,99,20,0
2024-09-16,505,481,923,247,1,0,9,68,82,39,90,95,43,70,14
2024-09-16,168,744,932,217,0,0,12,63,54,84,59,37,82,60,90
2024-09-16,411,326,192,949,2,1,62,13,18,30,98,29,41,75,79
2024-09-17,388,800,604,466,0,0,92,49,61,47,44,57,0,35,20
2024-09-17,861,575,697,949,1,0,34,25,86,99,60,31,22,23,0
2024-09-17,647,576,435,165,2,0,60,71,90,60,55,65,63,31,92
2024-09-17,850,364,524,912,0,0,53,68,90,51,1,50,27,90,66
2024-09-17,247,471,598,469,0,1,7,6,38,37,44,10,3,95,11
2024-09-17,566,585,463,274,2,1,28,15,99,90,39,58,40,58,27
2024-09-17,838,533,729,930,1,0,94,54,75,35,23,19,59,95,38
2024-09-17,343,745,844,687,2,0,40,77,26,86,28,36,17,95,36
2024-09-17,590,310,298,594,0,1,29,55,45,54,66,72,62,89,94
2024-09-17,948,671,817,213,0,0,85,3,33,84,67,48,60,74,59
2024-09-17,606,476,512,210,0,1,20,99,32,12,65,18,48,81,30
2024-09-17,464,494,438,860,0,0,75,47,91,36,83,54,46,4,57
2024-09-17,581,549,758,538,1,1,10,16,94,46,53,39,38,15,96
2024-09-17,300,463,528,814,1,1,1,35,95,89,52,6,88,10,96
2024-09-17,253,975,882,246,0,1,49,69,49,70,78,4,81,34,10
2024-09-17,549,556,998,134,1,1,40,79,19,21,48,41,5,74,28
2024-09-17,600,824,238,408,1,0,65,92,39,38,31,87,82,41,88
2024-09-17,172,827,792,637,1,0,97,99,98,86,60,47,52,86,12
2024-09-17,812,325,641,849,0,1,2,37,94,57,41,6,75,97,50
2024-09-17,395,230,156,113,2,1,79,61,57,29,0,10,24,80,53
2024-09-17,116,687,331,473,2,1,50,47,30,17,62,72,98,9,18
2024-09-17,740,575,757,656,2,1,67,9,37,17,34,48,64,81,57
2024-09-18,316,897,534,527,0,0,86,35,85,73,50,29,4,7,35
2024-09-18,160,376,483,827,1,1,83,28,44,38,70,40,64,25,27
2024-09-18,715,255,659,332,1,1,24,77,40,93,44,2,7,2,67
2024-09-18,141,859,293,804,0,1,29,3,8,25,76,85,38,58,2
2024-09-18,124,317,835,662,0,1,81,43,8,70,64,39,42,87,88
2024-09-18,138,289,747,986,2,1,10,55,62,6,13,50,81,2,40
2024-09-18,902,516,633,825,2,1,92,41,78,68,92,83,72,37,34
2024-09-18,230,774,617,762,0,1,16,99,76,64,2,31,4,1,92
2024-09-18,597,791,815,539,2,0,25,12,21,45,23,47,3,98,92
2024-09-18,328,645,850,601,1,1,22,45,15,17,64,70,92,16,75
2024-09-18,207,140,284,374,0,1,55,81,31,12,47,70,0,72,98
2024-09-18,271,406,971,949,0,1,51,32,65,24,9,19,93,35,83
2024-09-18,534,437,391,175,1,0,47,20,89,7,12,88,55,85,80
2024-09-18,577,413,434,538,1,0,19,79,13,73,99,34,44,94,75
2024-09-18,201,174,831,831,1,0,1,78,37,31,72,23,64,97,49
2024-09-18,965,378,215,959,2,1,87,56,97,16,13,39,2,87,99
2024-09-18,623,275,924,798,0,1,30,68,7,78,99,76,21,72,73
2024-09-18,374,995,148,388,2,1,26,69,99,78,9,51,71,1,81
2024-09-18,712,761,784,639,1,0,1,66,20,47,39,38,55,84,29
2024-09-18,143,372,181,990,2,1,77,47,55,62,22,67,17,33,71
2024-09-18,916,936,933,791,1,0,3,75,45,39,98,60,24,26,76
2024-09-18,116,719,432,352,2,0,12,99,42,83,54,75,47,36,94
2024-09-19,429,750,656,225,2,0,99,32,91,14,62,80,83,70,69
2024-09-19,668,961,434,276,1,0,34,35,45,98,70,64,30,21,53
2024-09-19,922,882,631,136,2,0,71,32,47,5,41,61,29,67,70
2024-09-19,596,958,320,509,0,1,65,30,69,93,98,80,79,13,84
2024-09-19,914,388,734,710,2,1,5,20,83,62,65,1,65,97,50
2024-09-19,111,823,845,709,2,0,30,26,30,7,78,5,80,22,27
2024-09-19,417,992,832,226,0,1,9,90,32,94,72,74,9,43,63
2024-09-19,691,371,422,582,1,1,20,71,43,31,46,42,70,88,84
2024-09-19,315,165,950,267,0,0,73,61,70,44,80,81,58,64,20
2024-09-19,438,582,102,691,2,0,22,95,7,51,51,39,50,78,87
2024-09-19,875,347,793,393,1,1,2,25,72,78,17,88,8,95,26
2024-09-19,760,255,305,944,2,1,31,65,1,81,78,38,53,77,26
2024-09-19,180,146,931,737,2,1,19,11,16,12,17,27,61,60,76
2024-09-19,826,553,139,442,0,1,73,21,51,23,23,79,80,84,49
2024-09-19,584,300,158,409,0,0,28,16,44,39,22,62,8,54,28
2024-09-19,473,759,673,761,1,1,51,6,36,13,11,63,8,70,38
2024-09-19,809,223,743,627,1,0,45,67,41,91,22,11,23,99,56
2024-09-19,299,100,606,639,1,0,33,36,43,74,20,40,38,84,91
2024-09-19,636,858,671,518,2,1,83,37,80,69,63,28,74,49,36
2024-09-19,565,954,983,543,0,1,60,95,37,61,89,22,7,11,92
2024-09-19,188,739,942,784,0,1,71,10,98,88,71,84,24,78,63
2024-09-19,367,290,221,657,0,0,70,0,93,60,93,79,65,14,47
2024-09-20,754,678,578,939,1,0,69,24,5,0,33,50,9,16,21
2024-09-20,670,615,718,335,0,0,10,41,67,88,1,44,23,33,99
2024-09-20,588,541,195,538,0,0,81,51,50,65,68,89,79,34,29
2024-09-20,976,914,958,313,0,1,92,23,34,31,30,21,82,38,27
2024-09-20,637,905,513,184,1,0,88,52,57,12,96,9,58,77,22
2024-09-20,146,242,334,893,0,0,62,55,56,32,67,6,30,54,96
2024-09-20,387,290,997,843,1,1,20,62,72,31,69,72,10,58,3
2024-09-20,877,632,161,184,0,0,2,80,5,55,86,88,5,4,2
2024-09-20,115,326,355,588,0,0,81,7,12,23,18,14,69,29,60
2024-09-20,810,412,660,164,0,1,87,58,58,90,71,76,31,3,95
2024-09-20,500,728,447,745,1,0,9,44,85,3,12,45,38,14,3
2024-09-20,893,401,770,762,1,0,26,26,91,87,64,89,47,34,64
2024-09-20,185,753,223,726,0,0,11,51,29,22,5,84,12,73,11
2024-09-20,349,559,581,163,2,0,6,17,99,28,70,86,58,54,12
2024-09-20,490,500,416,442,1,1,16,90,1,97,26,60,66,65,33
2024-09-20,881,650,603,974,1,0,64,85,57,20,78,91,55,59,58
2024-09-20,434,492,818,451,0,1,63,15,35,29,51,60,40,23,92
2024-09-20,728,966,147,257,2,0,25,65,71,89,97,50,55,91,72
2024-09-20,618,863,508,688,0,1,14,4,44,19,86,37,34,21,30
2024-09-20,236,944,235,590,1,1,32,81,8,15,47,11,37,43,70
2024-09-20,982,306,300,757,1,1,61,2,64,66,87,87,80,31,12
2024-09-20,787,309,349,954,0,0,46,90,76,48,78,76,66,94,53
2024-09-21,939,214,413,562,0,0,94,80,49,57,98,65,33,82,1
2024-09-21,597,836,968,324,2,0,34,79,78,43,67,53,75,50,32
2024-09-21,926,745,467,412,2,1,64,69,31,24,43,38,87,84,49
2024-09-21,826,350,528,714,1,0,71,6,97,22,16,75,69,2,6
2024-09-21,576,318,929,958,2,0,75,49,42,58,94,38,10,69,17
2024-09-21,693,506,906,912,2,0,82,13,94,0,37,77,26,31,50
2024-09-21,322,542,579,565,1,0,24,37,77,96,9,29,47,1,7
2024-09-21,471,702,413,187,1,1,56,78,53,14,53,47,23,87,54
2024-09-21,501,453,599,982,1,1,31,46,46,80,90,82,17,58,75
2024-09-21,542,987,820,402,1,0,62,32,13,97,5,30,26,90,42
2024-09-21,589,657,454,779,0,0,11,42,47,80,5,24,53,72,58
2024-09-21,714,649,584,534,1,0,62,90,54,51,51,67,54,76,29
2024-09-21,372,241,310,781,1,1,76,28,28,57,14,50,20,13,58
2024-09-21,625,711,803,234,1,0,91,56,46,40,67,12,58,50,8
2024-09-21,258,600,143,149,2,1,0,4,62,43,56,99,33,10,91
2024-09-21,251,939,640,531,1,1,50,92,18,3,55,62,96,77,67
2024-09-21,719,801,670,439,0,0,69,95,90,76,6,41,57,79,38
2024-09-21,287,646,682,446,0,0,7,59,8,67,50,53,47,9,80
2024-09-21,912,758,191,745,1,0,67,69,36,6,57,66,53,83,10
2024-09-21,197,641,364,446,0,1,4,1,91,45,63,79,17,79,1
2024-09-21,230,945,994,748,2,1,88,69,51,8,25,89,2,57,22
2024-09-21,904,606,319,344,1,0,85,42,56,86,57,55,23,33,62
2024-09-22,270,695,541,208,0,1,91,3,87,32,30,18,0,79,21
2024-09-22,282,980,500,924,0,0,38,55,27,32,65,45,5,77,60
2024-09-22,463,380,499,898,1,0,22,92,35,83,91,14,18,52,25
2024-09-22,138,523,826,632,0,1,67,58,63,3,12,31,85,27,11
2024-09-22,626,955,998,189,1,1,51,88,17,64,17,48,42,17,31
2024-09-22,987,369,888,395,0,1,3,8,88,33,93,20,7,25,8
2024-09-22,596,253,675,211,2,1,46,2,34,90,74,64,68,6,68
2024-09-22,615,713,957,912,0,0,20,89,67,84,12,69,51,44,89
2024-09-22,448,826,903,688,0,0,55,47,77,87,23,26,72,97,70
2024-09-22,496,761,589,276,1,0,65,42,38,78,56,22,46,44,92
2024-09-22,821,182,584,442,0,1,58,90,89,98,28,46,84,70,32
2024-09-22,260,721,856,759,1,0,6,99,7,63,55,94,27,96,23
2024-09-22,115,998,569,200,2,1,48,95,87,24,53,11,45,34,88
2024-09-22,592,525,673,857,1,1,15,0,79,54,4,84,3,51,94
2024-09-22,525,374,943,728,1,1,16,56,83,8,34,65,87,20,92
2024-09-22,207,812,781,703,0,0,83,52,14,16,18,4,7,27,68
2024-09-22,993,383,544,500,2,1,86,15,6,20,54,8,60,95,37
2024-09-22,549,272,368,127,1,1,97,50,16,59,76,19,16,43,10
2024-09-22,410,426,366,636,0,1,74,74,85,12,68,81,33,79,31
2024-09-22,838,817,153,157,0,1,33,89,85,2,43,62,19,55,63
2024-09-22,269,162,627,597,1,1,32,54,63,67,77,85,79,9,71
2024-09-22,645,172,619,396,0,1,25,0,11,3,37,71,73,22,19
2024-09-23,513,862,715,233,1,1,65,89,81,91,61,97,33,47,33
2024-09-23,350,735,158,430,1,1,62,27,55,6,21,72,42,51,41
2024-09-23,858,474,924,348,1,1,86,52,45,25,72,70,9,14,7
2024-09-23,880,732,139,649,2,1,40,57,46,74,39,29,93,54,65
2024-09-23,240,607,336,174,1,1,85,72,78,23,25,81,29,42,20
2024-09-23,373,886,485,753,0,1,57,59,15,9,4,90,24,49,78
2024-09-23,515,497,705,933,2,0,97,58,68,12,92,15,56,5,69
2024-09-23,707,219,833,267,0,0,78,21,1,43,53,84,62,32,4
2024-09-23,838,536,815,870,2,1,9,7,91,38,85,4,70,61,66
2024-09-23,990,928,749,602,2,1,14,48,53,18,48,28,46,54,42
2024-09-23,138,775,399,984,2,1,41,41,26,50,2,46,83,38,15
2024-09-23,913,564,494,454,2,0,92,26,30,18,91,21,80,11,98
2024-09-23,128,385,306,324,0,0,56,38,40,75,37,77,2,99,72
2024-09-23,576,364,435,763,1,0,86,82,35,51,13,56,45,30,34
2024-09-23,417,419,692,630,0,1,16,24,46,85,46,82,35,73,82
2024-09-23,344,772,829,245,1,1,59,37,42,46,13,34,25,52,42
2024-09-23,847,475,613,340,0,1,8,84,64,29,74,87,9,33,97
2024-09-23,796,919,277,983,2,1,35,23,49,45,72,59,33,40,38
2024-09-23,371,188,495,992,2,0,72,23,92,75,37,69,77,9,9
2024-09-23,539,753,470,443,1,1,79,59,0,92,63,59,7,51,73
2024-09-23,847,302,957,848,1,0,35,82,71,20,43,57,54,74,19
2024-09-23,338,920,890,134,0,0,47,49,56,74,69,2,90,56,0
2024-09-24,476,838,757,801,1,1,50,65,15,47,64,33,9,77,5
2024-09-24,365,433,417,100,0,0,96,13,27,61,24,44,56,2,52
2024-09-24,458,321,835,252,1,0,94,52,85,57,15,49,78,56,45
2024-09-24,439,140,468,528,1,0,69,31,81,17,14,1,85,32,65
2024-09-24,488,807,483,607,1,0,73,95,21,58,97,14,44,6,37
2024-09-24,676,167,161,225,2,1,79,91,40,90,80,36,49,3,32
2024-09-24,788,875,905,590,2,1,67,47,75,47,2,14,63,38,66
2024-09-24,102,613,604,581,0,0,21,38,18,62,66,59,94,47,99
2024-09-24,528,972,338,444,1,1,76,39,88,11,36,95,1,73,76
2024-09-24,241,736,294,837,0,0,79,41,49,86,80,84,44,78,34
2024-09-24,475,721,777,320,1,1,92,76,58,33,54,63,94,15,78
